source,id,SM_id,link_details,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,GuideBox_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped GuideBox_id for duplicate,variant_parent_id_present,variant_parent_id,link_fetched_from,Sources of link
GuideBox,2893533,24854,[{'vudu': '625455'}],,Denise Austin,Fit & Firm Pregnancy: Cardio Workout,,FALSE,[],,,,"('No multiple ids for this link', [{'vudu': '625455'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,2908646,24856,[{'itunes': '980319325'}],,Preposterous Pets,Episode 6,,FALSE,[13281766],,,,"('No multiple ids for this link', [{'itunes': '980319325'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,2893176,24857,[{'itunes': '951969788'}],,UFC Best Fights of 2014,Yoel Romero vs. Tim Kennedy - UFC 178,,FALSE,[13281620],,,,"('No multiple ids for this link', [{'itunes': '951969788'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3232584,24866,[{'itunes': '968490543'}],,Big Giant Swords,The Destroyer,,FALSE,[3699255],,,,"('No multiple ids for this link', [{'itunes': '968490543'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3176660,24868,[{'itunes': '965797734'}],,Hotel Showdown,Bare Feet & Rock Star Sweets,,FALSE,[9255831],,,,"('No multiple ids for this link', [{'itunes': '965797734'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,5075682,24875,[{'itunes': '1073313697'}],,Christina Milian: Turned Up,International Surprise,,FALSE,[3681735],,,,"('No multiple ids for this link', [{'itunes': '1073313697'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,5132480,24879,[{'itunes': '1202129484'}],,Mad Dogs,Needles,,FALSE,[9191824],,,,"('No multiple ids for this link', [{'itunes': '1202129484'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7802250,24881,[{'amazon': 'B0779P226V'}],,The Stinky & Dirty Show,Going Nowhere Fast / The Missing Stink,,FALSE,[9030432],,,,"('No multiple ids for this link', [{'amazon': 'B0779P226V'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7361001,24884,[{'amazon': 'B07366T3QJ'}],,Niko and the Sword of Light,From the Depths of Despair...,,FALSE,[9029996],,,,"('No multiple ids for this link', [{'amazon': 'B07366T3QJ'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3917620,24887,[{'itunes': '994862473'}],,Breaking Point,Chris,,FALSE,[],,,,"('No multiple ids for this link', [{'itunes': '994862473'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,5211410,24898,[{'itunes': '1072894226'}],,Secrets of the Bible,The Great Flood,,FALSE,[3719420],,,,"('No multiple ids for this link', [{'itunes': '1072894226'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,2921056,24900,[{'itunes': '952366308'}],,Top 10 KO's in UFC History,Chris Weidman vs. Anderson Silva - UFC 162,,FALSE,[13280943],,,,"('No multiple ids for this link', [{'itunes': '952366308'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6344229,24902,[{'amazon': 'B01E6D7UE0'}],,The Smoking Tire,New Zealand (Part 2),,FALSE,[12949644],,,,"('No multiple ids for this link', [{'amazon': 'B01E6D7UE0'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6323918,24967,[{'amazon': 'B07JDYWGT1'}],,Raw,Raw - S02:E05,,FALSE,[13281373],,,,"('No multiple ids for this link', [{'amazon': 'B07JDYWGT1'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,2933840,24975,[{'amazon': 'B07BLL1ZR7'}],,Buried Secrets,Mass Graves of Guatemala,,FALSE,[13279519],,,,"('No multiple ids for this link', [{'amazon': 'B07BLL1ZR7'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3331067,24978,[{'itunes': '971011252'}],,Mississippi Men,River Wars,,FALSE,[9270128],,,,"('No multiple ids for this link', [{'itunes': '971011252'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3409759,24981,[{'itunes': '993400096'}],,Maria the Virgin Witch,Love Conquers All,,FALSE,[9369182],,,,"('No multiple ids for this link', [{'itunes': '993400096'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3125308,24982,[{'itunes': '964474097'}],,Fire in the Hole,Boat Load of Bombs,,FALSE,[3857853],,,,"('No multiple ids for this link', [{'itunes': '964474097'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3644687,24991,[{'itunes': '980672877'}],,Outrageous Births: Tales from the Crib,Born on Empty,,FALSE,[9374113],,,,"('No multiple ids for this link', [{'itunes': '980672877'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3646297,24992,[{'itunes': '981430098'}],,Fool's Gold,No Country For Gold Men,,FALSE,[3584043],,,,"('No multiple ids for this link', [{'itunes': '981430098'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3713098,24998,[{'itunes': '993384364'}],,Samurai Warriors,Mightiest Warrior of Japan,,FALSE,[13278967],,,,"('No multiple ids for this link', [{'itunes': '993384364'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7108239,25000,[{'itunes': '1239102153'}],,Bandit Patrol,Raccoons Gone Wild,,FALSE,[9313179],,,,"('No multiple ids for this link', [{'itunes': '1239102153'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7119404,25003,[{'itunes': '1247110405'}],,Body Bizarre,My Secret Condition,,FALSE,[],,,,"('No multiple ids for this link', [{'itunes': '1247110405'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7702728,25006,[{'amazon': 'B076QMTQ2X'}],,SuperKnockedUp,Welcome to the Family,,FALSE,[14570997],,,,"('No multiple ids for this link', [{'amazon': 'B076QMTQ2X'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,2963509,25009,[{'vudu': '572055'}],,Gaiam: Beginning Yoga with Chrissy Carter,Connect,,FALSE,"[13283477, 9238811]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,5433376,25017,[{'hulu': 'dab099e0-4a3b-4080-8a6b-ec4422744e22'}],,UFC Fight Flashback,Daniel Cormier vs Anthony Johnson,,FALSE,[13282704],,,,"('No multiple ids for this link', [{'hulu': 'dab099e0-4a3b-4080-8a6b-ec4422744e22'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,5353361,25021,[{'itunes': '1094893508'}],,It's A Mann's World,209,,FALSE,[9276725],,,,"('No multiple ids for this link', [{'itunes': '1094893508'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3022246,25034,[{'hulu': 'a0f437b9-8a4b-4587-b461-b2317a6e8a21'}],,Los Cowboys,Campeones,,FALSE,[9315438],,,,"('No multiple ids for this link', [{'hulu': 'a0f437b9-8a4b-4587-b461-b2317a6e8a21'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3016767,25045,[{'vudu': '625557'}],,WWE Fit Series: Stephanie McMahon,Lower Body,,FALSE,[],,,,"('No multiple ids for this link', [{'vudu': '625557'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6932989,25046,[{'itunes': '1225021781'}],,Vanity Fair Confidential,Natalee Holloway: Lost in Paradise,,FALSE,[8967642],,,,"('No multiple ids for this link', [{'itunes': '1225021781'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,5211329,25047,[{'itunes': '1087303767'}],,All-American Makers,High-Tech Skateboard,,FALSE,[3683050],,,,"('No multiple ids for this link', [{'itunes': '1087303767'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3101195,25058,[{'itunes': '960508385'}],,A Path Appears,Violence and Solutions,,FALSE,[9205090],,,,"('No multiple ids for this link', [{'itunes': '960508385'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3435798,25064,[{'itunes': '973715665'}],,Duff Till Dawn,Fairies vs. Goblins,,FALSE,[9242941],,,,"('No multiple ids for this link', [{'itunes': '973715665'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3042364,25067,[{'itunes': '874176409'}],,NFL A Football Life,Al Davis,,FALSE,"[13278962, 10764115]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,3042159,25068,[{'itunes': '804332524'}],,NFL Playoffs,Super Bowl XLVIII: Seattle Seahawks vs. Denver Broncos,,FALSE,[13278913],,,,"('No multiple ids for this link', [{'itunes': '804332524'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6340050,25073,[{'amazon': 'B01MG7R4YF'}],,Dibo the Gift Dragon,The Cozy Land Race,,FALSE,[],,,,"('No multiple ids for this link', [{'amazon': 'B01MG7R4YF'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,5756339,25074,[{'itunes': '1132432009'}],,Match Made in Heaven,"Match, Pray, Love",,FALSE,[9278703],,,,"('No multiple ids for this link', [{'itunes': '1132432009'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3381485,25084,[{'itunes': '968925507'}],,American Rehab: Detroit,Piano Room Party,,FALSE,"[3791558, 3790822]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[{'variant_parent_id': '3790822'}],,
GuideBox,3100858,25094,[{'itunes': '973549702'}],,Naked Speed,Dime City Cycles & Zeke Dezeeu,,FALSE,[],,,,"('No multiple ids for this link', [{'itunes': '973549702'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3605312,25095,[{'itunes': '980100218'}],,Sex Box,Sexless in Seattle ,,FALSE,[9277559],,,,"('No multiple ids for this link', [{'itunes': '980100218'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3238218,25109,[{'itunes': '961294600'}],,New Worlds,Episode 4,,FALSE,[3564171],,,,"('No multiple ids for this link', [{'itunes': '961294600'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7576162,25114,[{'itunes': '1278729848'}],,"Ruff-Ruff, Tweet and Dave",A Police Adventure / A Fly High Adventure,,FALSE,"[3714160, 3714761]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,3100672,25115,[{'amazon': 'B00T2QQHBE'}],,And The Oscar Goes To,And the Oscar Goes To,,FALSE,[13277579],,,,"('No multiple ids for this link', [{'amazon': 'B00T2QQHBE'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3100818,25116,[{'itunes': '955023217'}],,Paris Hilton's British Best Friend,Ep. 108,,FALSE,[13277566],,,,"('No multiple ids for this link', [{'itunes': '955023217'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,5477870,25120,[{'itunes': '1110207095'}],,Married At First Sight: The First Year,Baby Maybe?,,FALSE,[3755608],,,,"('No multiple ids for this link', [{'itunes': '1110207095'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3657956,25122,[{'itunes': '982701677'}],,The Jack and Triumph Show,Commercial ,,FALSE,[10160357],,,,"('No multiple ids for this link', [{'itunes': '982701677'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3792772,25123,[{'amazon': 'B00WNAK0PK'}],,Healing Quest,"Healing Quest: Season 12, Episode 7",,FALSE,"[13277478, 4957115]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,3980684,25150,[{'itunes': '998012275'}],,Funny Girls (2015),Girls Just Wanna Have Funny,,FALSE,[9314981],,,,"('No multiple ids for this link', [{'itunes': '998012275'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3130440,25172,[{'itunes': '1044350197'}],,In The Club,Episode 6,,FALSE,[8980252],,,,"('No multiple ids for this link', [{'itunes': '1044350197'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3130146,25174,[{'amazon': 'B0186IY3H8'}],,Arne Dahl,Episode 10,,FALSE,[13284857],,,,"('No multiple ids for this link', [{'amazon': 'B0186IY3H8'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7225086,25207,[{'itunes': '1245428179'}],,Gomorrah,Family Affairs,,FALSE,[9055225],,,,"('No multiple ids for this link', [{'itunes': '1245428179'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3319748,25221,[{'itunes': '935193751'}],,Breaking Amish: Brooklyn,Make Things Right,,FALSE,[9067455],,,,"('No multiple ids for this link', [{'itunes': '935193751'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3645162,25245,[{'itunes': '982019224'}],,My City's Just Not That Into Me,Say Goodbye to Hollywood?,,FALSE,[10012953],,,,"('No multiple ids for this link', [{'itunes': '982019224'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3130046,25247,[{'itunes': '1015323871'}],,Devils & Realist,Realist But Romanticist,,FALSE,[13277389],,,,"('No multiple ids for this link', [{'itunes': '1015323871'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3308169,25248,[{'amazon': 'B01GW4QV5U'}],,Cardio Burn Kickbox,Cardio Burn Kickbox/Express,,FALSE,[13277315],,,,"('No multiple ids for this link', [{'amazon': 'B01GW4QV5U'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3130098,25264,[{'amazon': 'B017SHB6AA'}],,Yoga for Meditation,Yoga for Meditation/Meditation Prep,,FALSE,[13277086],,,,"('No multiple ids for this link', [{'amazon': 'B017SHB6AA'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3136090,25281,[{'itunes': '1125527656'}],,Britain's Bloodiest Dynasty,Tyranny,,FALSE,"[13276835, 3554372]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,7746493,25294,[{'amazon': 'B076QKZBC9'}],,Benefits,STD Day,,FALSE,[14784059],,,,"('No multiple ids for this link', [{'amazon': 'B076QKZBC9'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3135397,25323,[{'itunes': '740552380'}],,A Country Christmas Story,A Country Christmas Story,,FALSE,[13276600],,,,"('No multiple ids for this link', [{'itunes': '740552380'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3136804,25362,[{'itunes': '1047396738'}],,Henry & Anne: The Lovers Who Changed History,Episode 2,,FALSE,[3909575],,,,"('No multiple ids for this link', [{'itunes': '1047396738'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6020973,25392,[{'amazon': 'B01K0TGCWK'}],,Jelly Jamm,Mama Mina,,FALSE,[],,,,"('No multiple ids for this link', [{'amazon': 'B01K0TGCWK'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3409225,25424,[{'itunes': '578513939'}],,11th Victim,The Eleventh Victim,,FALSE,[13276250],,,,"('No multiple ids for this link', [{'itunes': '578513939'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6381081,25450,[{'amazon': 'B01N40EY3J'}],,Suspects,Episode 6,,FALSE,[6061209],,,,"('No multiple ids for this link', [{'amazon': 'B01N40EY3J'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3139828,25497,[{'itunes': '1102004836'}],,The Secret Life of Pets,Episode 8,,FALSE,[],,,,"('No multiple ids for this link', [{'itunes': '1102004836'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3146009,25503,[{'itunes': '954942712'}],,Paris Hilton's My New BFF Dubai,Episode 9,,FALSE,[13275355],,,,"('No multiple ids for this link', [{'itunes': '954942712'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3645019,25509,[{'itunes': '974503055'}],,Cancer: The Emperor Of All Maladies,Finding the Achilles Heel,,FALSE,[9204941],,,,"('No multiple ids for this link', [{'itunes': '974503055'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,4410278,25510,[{'itunes': '1021101503'}],,Sex Sent Me to the Slammer,Hard Rock Hanky Panky; Ticking Clock to Getting Caught,,FALSE,[3685931],,,,"('No multiple ids for this link', [{'itunes': '1021101503'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,4918089,25515,[{'amazon': 'B017UTT5EA'}],,Cover Stories,The Photographers,,FALSE,[13276676],,,,"('No multiple ids for this link', [{'amazon': 'B017UTT5EA'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,4712140,25518,[{'itunes': '1014071962'}],,Yoga for Beginners,Yogic Breathing - Yoga for Beginners,,FALSE,[13276440],,,,"('No multiple ids for this link', [{'itunes': '1014071962'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3501084,25560,[{'itunes': '992577370'}],,Banana,Episode 8,,FALSE,[],,,,"('No multiple ids for this link', [{'itunes': '992577370'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7778872,25963,[{'hulu': '925e07dd-f4fc-4061-98da-49781400c3af'}],,Game Face,Conch,,FALSE,[11314040],,,,"('No multiple ids for this link', [{'hulu': '925e07dd-f4fc-4061-98da-49781400c3af'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7802530,25979,[{'netflixusa': '80129576'}],,She's Gotta Have It,#NolasChoice (3 DA HARD WAY),,FALSE,[10554556],,,,"('No multiple ids for this link', [{'netflixusa': '80129576'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3158921,26068,[{'amazon': 'B07SSD4Z18'}],,Porterhouse Blue,Episode 4,,FALSE,[14783791],,,,"('No multiple ids for this link', [{'amazon': 'B07SSD4Z18'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,5985460,26207,[{'amazon': 'B075LP6WSB'}],,999: What's Your Emergency?,Episode 12,,FALSE,[3715989],,,,"('No multiple ids for this link', [{'amazon': 'B075LP6WSB'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3169023,26220,[{'amazon': 'B0743P9W67'}],,Thelma's Gypsy Girls,Episode 6,,FALSE,[13284045],,,,"('No multiple ids for this link', [{'amazon': 'B0743P9W67'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,7510942,26258,[{'amazon': 'B07CH4H9J6'}],,The Valley,Episode 6,,FALSE,[10775155],,,,"('No multiple ids for this link', [{'amazon': 'B07CH4H9J6'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3170805,26266,[{'itunes': '978004727'}],,Walking the Nile,Episode 3,,FALSE,"[13276347, 3765871]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,7393682,26426,[{'itunes': '1243033317'}],,Premier League,Goals of the Season 2016/17,,FALSE,[13275729],,,,"('No multiple ids for this link', [{'itunes': '1243033317'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3240223,26675,[{'amazon': 'B01IQKO9CA'}],,Boj,Keep On Going,,FALSE,[3880265],,,,"('No multiple ids for this link', [{'amazon': 'B01IQKO9CA'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,5597675,26948,[{'amazon': 'B074TZC79L'}],,Hidden Killers,Hidden Killers of the Post-War Home,,FALSE,[10183691],,,,"('No multiple ids for this link', [{'amazon': 'B074TZC79L'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3158050,27162,[{'amazon': 'B01FYCKLOI'}],,Sooty,Poorly Sue,,FALSE,[13270481],,,,"('No multiple ids for this link', [{'amazon': 'B01FYCKLOI'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3492529,27178,[{'itunes': '983848592'}],,Hotel Amazon,Welcome to the Jungle,,FALSE,[9331025],,,,"('No multiple ids for this link', [{'itunes': '983848592'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,5710999,27180,[{'hulu': 'a02a9329-c934-42bf-9be8-eac30bbaf5e2'}],,Zou (Espanol),El Trineo de Zou,,FALSE,[14764724],,,,"('No multiple ids for this link', [{'hulu': 'a02a9329-c934-42bf-9be8-eac30bbaf5e2'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3171933,27183,[{'amazon': 'B00TDJKY78'}],,The FIRM: Bootcamp 101,Express Workout 4,,FALSE,[13271528],,,,"('No multiple ids for this link', [{'amazon': 'B00TDJKY78'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6035451,27184,[{'amazon': 'B01AXBXU2K'}],,The FIRM: Slim & Trim,Power Ball Express Workout,,FALSE,[13271329],,,,"('No multiple ids for this link', [{'amazon': 'B01AXBXU2K'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3171931,27185,[{'amazon': 'B00TDJL45Y'}],,The FIRM: Time Crunch Cardio,Calorie-Burning Cardio,,FALSE,[13271318],,,,"('No multiple ids for this link', [{'amazon': 'B00TDJL45Y'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3169232,27192,[{'amazon': 'B074VBDRHQ'}],,Now That's History!,2001,,FALSE,[13271044],,,,"('No multiple ids for this link', [{'amazon': 'B074VBDRHQ'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,5338351,27208,[{'itunes': '1087184620'}],,Prey,Episode 2,,FALSE,[3557186],,,,"('No multiple ids for this link', [{'itunes': '1087184620'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3159820,27279,[{'itunes': '1039888937'}],,Chasing Shadows,Episode 4,,FALSE,"[13270378, 9017613, 9017977]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,6787981,27311,[{'amazon': 'B06XCTLW7N'}],,My Kitchen Rules,Champion is Crowned,,FALSE,[],,,,"('No multiple ids for this link', [{'amazon': 'B06XCTLW7N'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3160614,27319,[{'amazon': 'B01N24CHMR'}],,Rebecca (ITV),Episode 2,,FALSE,[13270253],,,,"('No multiple ids for this link', [{'amazon': 'B01N24CHMR'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6023558,27327,[{'amazon': 'B01FN3PW9W'}],,Stephen Hawking's Universe,In The Beginning,,FALSE,[13276335],,,,"('No multiple ids for this link', [{'amazon': 'B01FN3PW9W'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3277236,27331,[{'itunes': '977812222'}],,Street Genius,"Blasts, Fire & Beers",,FALSE,[3537018],,,,"('No multiple ids for this link', [{'itunes': '977812222'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3166600,27350,[{'amazon': 'B076MR2DQ4'}],,"It's Love, Actually",Episode 10,,FALSE,"[11456425, 8169267]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,3165698,27425,[{'amazon': 'B076231JMP'}],,Harrow: A Very British School,Goodbye Mr Smith,,FALSE,[8425741],,,,"('No multiple ids for this link', [{'amazon': 'B076231JMP'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3171518,27452,[{'itunes': '1039526694'}],,The Widower,Episode 3,,FALSE,[13275091],,,,"('No multiple ids for this link', [{'itunes': '1039526694'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3172803,27521,[{'amazon': 'B00TF86L3S'}],,STOTT PILATES Strength & Agility,Pilates for Men,,FALSE,[12949881],,,,"('No multiple ids for this link', [{'amazon': 'B00TF86L3S'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3744392,27530,[{'itunes': '986248616'}],,Born In The Wild (Lifetime),Tennessee: Birthing Amish,,FALSE,[],,,,"('No multiple ids for this link', [{'itunes': '986248616'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3217457,27541,[{'itunes': '967119658'}],,Sexy Beasts,"Jonathan, the Prudish Puppet",,FALSE,[9326165],,,,"('No multiple ids for this link', [{'itunes': '967119658'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6503329,27575,[{'itunes': '1188431437'}],,What On Earth?,Gateway to Eden,,FALSE,[3782945],,,,"('No multiple ids for this link', [{'itunes': '1188431437'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6303883,27576,[{'amazon': 'B01BT3KTAW'}],,Detentionaire,Date with Destiny,,FALSE,[13271977],,,,"('No multiple ids for this link', [{'amazon': 'B01BT3KTAW'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3218151,27589,[{'itunes': '963034022'}],,The Graduates/Los Graduados,Boys,,FALSE,[13270216],,,,"('No multiple ids for this link', [{'itunes': '963034022'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3218149,27590,[{'itunes': '962390861'}],,Three Sovereigns for Sarah,Episode Three,,FALSE,[13270224],,,,"('No multiple ids for this link', [{'itunes': '962390861'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3218230,27591,[{'amazon': 'B00TLOQN4S'}],,Bad Hair Day,Bad Hair Day,,FALSE,[13270307],,,,"('No multiple ids for this link', [{'amazon': 'B00TLOQN4S'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3927676,27630,[{'itunes': '995584877'}],,Wheels That Fail,Unbelievable!,,FALSE,[3872438],,,,"('No multiple ids for this link', [{'itunes': '995584877'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,3659268,27631,[{'itunes': '982454257'}],,Kosher Soul,Judgment Day,,FALSE,[9293753],,,,"('No multiple ids for this link', [{'itunes': '982454257'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,5312311,27637,[{'amazon': 'B06WWQ8MV9'}],,Warning Men Thinking,Insecurities,,FALSE,[13269471],,,,"('No multiple ids for this link', [{'amazon': 'B06WWQ8MV9'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6469590,27638,[{'itunes': '1027782181'}],,Student Council's Discretion,Ova,,FALSE,[13269651],,,,"('No multiple ids for this link', [{'itunes': '1027782181'}])",No multiple ids for this link,,,,,,,,,,,,,
GuideBox,6074626,27642,[{'itunes': '1147942494'}],,Indian Summers,Episode 7,,FALSE,"[9513793, 3550848]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,3248264,27669,[{'itunes': '967995414'}],,101 Sand n' Surf Hotspots,20 to 1,,FALSE,[9300186],,,,"('No multiple ids for this link', [{'itunes': '967995414'}])",No multiple ids for this link,,,,,,,,,,,,,
