source,sm_id,id,show_type,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id_count for duplicate,Hulu_id count for duplicate,Mapped rovi_id for duplicate,Mapped gb_id for duplicate,Mapped Hulu_id for duplicate,variant parent id present,variant_parent_id,link_fetched_from,Sources of link
Hulu,113087,3548,113087,,Silk Stalkings,,1991,FALSE,[2745878],,,,"('No multiple ids for this link', 113087, 3548)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,107812,2441,107812,,Lincoln Heights,,2007,FALSE,[5322254],,,,"('No multiple ids for this link', 107812, 2441)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,96145,37,[],,Are You Smarter Than a 5th Grader?,,2007,FALSE,"[13325322, 14405733]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,95337,55,95337,,King of the Hill,,1997,FALSE,[2788925],,,,"('No multiple ids for this link', 95337, 55)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,291905,8143,291905,,Blood-C,,2011,FALSE,[13409362],,,,"('No multiple ids for this link', 291905, 8143)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,285348,7891,285348,,Oreimo,,2010,FALSE,[8208182],,,,"('No multiple ids for this link', 285348, 7891)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,283823,8007,[],,Star Trek: The Original Series,,1966,FALSE,"[2781403, 14682585]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,283894,7890,283894,,Twin Peaks,,1990,FALSE,[3575996],,,,"('No multiple ids for this link', 283894, 7890)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,271496,7223,271496,,Blue Dragon Uncut,,2007,FALSE,[7401435],,,,"('No multiple ids for this link', 271496, 7223)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,93225,419,93225,,Stargate Atlantis,,2004,FALSE,[2772520],,,,"('No multiple ids for this link', 93225, 419)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,91440,1304,91440,,Naruto,,2005,FALSE,[14413746],,,,"('No multiple ids for this link', 91440, 1304)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,87991,2438,87991,,My So-Called Life,,1994,FALSE,[4319611],,,,"('No multiple ids for this link', 87991, 2438)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,84735,2346,[],,Spaced,,1999,FALSE,"[4909838, 1638406]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,85781,2381,[],,Negima!? Magister Negi Magi,,2007,FALSE,"[12947683, 2878060, 14618722]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,78766,2206,78766,,Dead Like Me,,2003,FALSE,[3003937],,,,"('No multiple ids for this link', 78766, 2206)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,72776,1504,72776,,Reba,,2001,FALSE,[4953395],,,,"('No multiple ids for this link', 72776, 1504)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,76721,1467,[],,Shuffle,,2005,FALSE,"[4152730, 52932, 14413431]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,77877,1461,[],,Black Blood Brothers,,2006,FALSE,"[6604446, 3761348, 4151894]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[{'variant_parent_id': '3761348'}],,
