Px_id,GB_id,Show_type
13253871,30210,SM
13253875,30162,SM
13253869,30381,SM
13253878,30208,SM
13253876,30194,SM
13253881,30161,SM
13253887,30072,SM
13253884,30073,SM
13253885,30380,SM
13253894,30160,SM
13253897,30284,SM
13253906,30053,SM
13253907,30159,SM
13253908,30054,SM
13253918,30379,SM
13253914,30158,SM
13253916,30070,SM
13253922,30193,SM
13253921,30157,SM
13253924,30378,SM
13253931,30338,SM
13253923,30071,SM
13253937,30154,SM
13253947,30052,SM
13253950,30153,SM
13253945,30337,SM
13253960,30377,SM
13253959,30152,SM
13253963,30192,SM
13253962,30068,SM
13253967,30069,SM
13253971,30051,SM
13253975,30151,SM
13253974,30050,SM
13253979,30049,SM
13253982,30283,SM
13253986,30048,SM
13253988,30047,SM
13253984,30150,SM
13253991,30046,SM
13253996,30115,SM
13254003,30191,SM
13254017,30066,SM
13254008,30067,SM
13254023,30044,SM
13254018,30045,SM
13254010,30149,SM
13254025,30042,SM
13254026,30113,SM
13254027,30282,SM
13254033,30190,SM
13254031,30148,SM
13254038,30041,SM
13254048,30147,SM
13254047,30065,SM
13254052,30064,SM
13254058,3004,SM
13254045,30040,SM
13254072,30146,SM
13254075,30039,SM
13254076,30281,SM
13254078,30189,SM
13254079,30063,SM
13254080,30145,SM
13254081,30038,SM
13254087,30062,SM
13254111,30144,SM
13254114,30143,SM
13254115,30036,SM
13254110,30037,SM
13254112,30188,SM
13254122,30061,SM
13254126,30060,SM
13254133,30112,SM
13254140,30035,SM
13254150,30013,SM
13254145,30142,SM
13254155,30187,SM
13254132,30109,SM
13254148,30034,SM
13254153,30141,SM
13254156,30059,SM
13254162,30058,SM
13254177,30031,SM
13254171,30033,SM
13254175,30373,SM
13254180,30186,SM
13254181,3014,SM
13254183,30012,SM
13254189,30139,SM
13254192,30056,SM
13254193,30011,SM
13254197,30030,SM
13254202,30029,SM
13254209,30185,SM
13254211,30336,SM
13254215,30008,SM
13254220,30138,SM
13254219,30055,SM
13254225,30028,SM
13254231,30184,SM
13254230,30004,SM
13254232,30005,SM
13254241,30007,SM
13254233,30002,SM
13254244,30183,SM
13254245,30027,SM
13254251,30010,SM
13254254,30108,SM
13254255,30026,SM
13254265,30137,SM
13254272,30182,SM
13254274,30001,SM
13254279,30181,SM
13254280,30372,SM
13254293,29999,SM
13254297,30024,SM
13254299,30180,SM
13254291,30025,SM
13254311,30136,SM
13254314,29995,SM
13254313,29998,SM
13254322,29996,SM
13254318,30179,SM
13254316,29994,SM
13254331,30023,SM
13254328,30371,SM
13254337,29992,SM
13254335,30178,SM
13254338,30177,SM
13254343,30134,SM
13254341,30135,SM
13254346,29988,SM
13254349,29990,SM
13254359,29985,SM
13254361,29984,SM
13254342,29993,SM
13254365,29983,SM
13254367,30176,SM
13254366,30022,SM
13254369,30133,SM
13254373,30021,SM
13254381,30019,SM
13254383,29986,SM
13254385,29991,SM
13254388,29982,SM
13254398,30017,SM
13254396,30018,SM
13254404,30335,SM
13254397,29980,SM
13254405,29974,SM
13254406,29972,SM
13254407,29971,SM
13254402,29978,SM
13254410,2998,SM
13254409,29970,SM
13254403,29977,SM
13254408,29973,SM
13254419,29929,SM
13254421,30015,SM
13254417,29981,SM
13254423,30014,SM
13254433,29969,SM
13254442,29976,SM
13254443,29966,SM
13254444,29963,SM
13254445,29924,SM
13254449,29925,SM
13254452,29962,SM
13254456,29961,SM
13254460,29960,SM
13254473,29922,SM
13254480,29920,SM
13254477,29952,SM
13254483,29943,SM
13254486,29921,SM
13254481,29945,SM
13254487,29919,SM
13254479,29950,SM
13254490,29918,SM
13254492,29917,SM
13254493,29913,SM
13254495,29916,SM
13254500,29909,SM
13254501,29908,SM
13254502,29911,SM
13254505,29915,SM
13254506,29914,SM
13254511,29860,SM
13254509,29861,SM
13254514,29859,SM
13254510,29907,SM
13254518,29855,SM
13254515,29858,SM
13254513,29850,SM
13254519,29912,SM
13254520,29819,SM
13254523,29817,SM
13254524,29906,SM
13254528,29905,SM
13254527,2985,SM
13254529,29816,SM
13254531,29842,SM
13254534,29843,SM
13254537,29824,SM
13254539,29910,SM
13254542,29828,SM
13254544,29904,SM
13254552,29815,SM
13254553,29812,SM
13254555,29811,SM
13254558,29902,SM
13254557,30363,SM
13254562,29820,SM
13254559,29823,SM
13254564,29821,SM
13254566,29818,SM
13254567,29900,SM
13254569,29813,SM
13254568,29901,SM
13254575,29810,SM
13254582,2981,SM
13254583,29796,SM
13254586,29795,SM
13254584,29794,SM
13254606,29809,SM
13254608,29899,SM
13254604,29793,SM
13254611,29792,SM
13254612,29898,SM
13254616,29790,SM
13254623,29808,SM
13254628,29788,SM
13254630,29791,SM
13254633,29787,SM
13254647,29896,SM
13254649,29766,SM
13254645,29897,SM
13254641,29786,SM
13254650,29765,SM
13254652,29764,SM
13254654,29768,SM
13254657,29785,SM
13254658,29781,SM
13254659,29895,SM
13254661,29894,SM
13254660,29783,SM
13254663,29807,SM
13254672,29763,SM
13254676,29780,SM
13254677,29779,SM
13254687,29778,SM
13254692,29893,SM
13254693,29892,SM
13254694,30334,SM
13254695,29762,SM
13254696,29777,SM
13254697,29760,SM
13254698,29806,SM
13254701,29767,SM
13254707,29776,SM
13254712,29775,SM
13254725,29891,SM
13254721,29754,SM
13254727,29774,SM
13254731,29773,SM
13254732,29772,SM
13254733,29805,SM
13254749,29695,SM
13254750,29770,SM
13254763,29693,SM
13254764,29889,SM
13254765,29804,SM
13254766,29694,SM
13254776,29732,SM
13254778,29687,SM
13254784,29685,SM
13254783,29684,SM
13254785,29686,SM
13254786,29683,SM
13254788,29643,SM
13254789,29642,SM
13254790,2973,SM
13254791,29802,SM
13254797,30099,SM
13254805,29681,SM
13254806,2968,SM
13254804,29682,SM
13254803,29680,SM
13254813,29641,SM
13254816,29888,SM
13254818,29678,SM
13254819,30333,SM
13254820,30098,SM
13254817,29679,SM
13254821,29677,SM
13254827,29640,SM
13254823,29801,SM
13254835,29676,SM
13254842,29614,SM
13254838,29675,SM
13254843,29639,SM
13254844,30097,SM
13254847,29885,SM
13254848,29638,SM
13254854,29674,SM
13254863,29800,SM
13254874,29637,SM
13254876,29673,SM
13254878,29636,SM
13254877,29672,SM
13254881,30096,SM
13254880,29613,SM
13254885,29884,SM
13254887,29883,SM
13254899,29634,SM
13254902,29671,SM
13254904,29669,SM
13254898,29635,SM
13254907,30095,SM
13254910,30094,SM
13254911,29882,SM
13254912,29880,SM
13254929,29633,SM
13254923,29668,SM
13254932,29632,SM
13254924,29667,SM
13254933,29612,SM
13254930,30093,SM
13254936,29879,SM
13254939,29878,SM
13254941,30092,SM
13254943,29666,SM
13254946,29631,SM
13254947,29665,SM
13254950,29877,SM
13254949,29876,SM
13254961,29630,SM
13254967,29664,SM
13254968,29873,SM
13254973,29871,SM
13254972,29662,SM
13254971,29663,SM
13254979,29629,SM
13254981,30091,SM
13254977,29611,SM
13254974,29870,SM
13254982,29610,SM
13254993,29661,SM
13254994,29659,SM
13254995,29869,SM
13254998,29658,SM
13255001,29628,SM
13255005,29867,SM
13255015,29627,SM
13255016,29657,SM
13255020,29656,SM
13255021,29655,SM
13255033,30090,SM
13255035,29727,SM
13255032,29626,SM
13255038,29863,SM
13255040,29609,SM
13255037,29866,SM
13255045,29624,SM
13255048,29652,SM
13255046,29653,SM
13255050,29651,SM
13255062,29608,SM
13255056,29862,SM
13255064,29623,SM
13255068,29650,SM
13255075,29621,SM
13255070,29649,SM
13255077,29725,SM
13255094,2972,SM
13255091,29607,SM
13255092,29620,SM
13255090,29606,SM
13255098,29648,SM
13255097,29647,SM
13255104,29605,SM
13255109,29604,SM
13255113,29603,SM
13255122,29646,SM
13255125,29645,SM
13255127,29601,SM
13255129,29600,SM
13255130,29619,SM
13255123,29618,SM
13255136,29644,SM
13255148,29616,SM
13255147,29617,SM
13255151,29602,SM
13255165,29615,SM
13255167,29599,SM
13255170,29597,SM
13255171,29705,SM
13255174,29703,SM
13255181,29594,SM
13255182,29595,SM
13255193,29552,SM
13255195,29596,SM
13255197,29590,SM
13255204,29698,SM
13255200,2959,SM
13255205,29550,SM
13255213,29588,SM
13255216,29548,SM
13255219,29696,SM
13255220,29799,SM
13255221,29551,SM
13255237,29544,SM
13255239,29586,SM
13255242,29798,SM
13255259,29543,SM
13255263,29538,SM
13255260,29585,SM
13255268,29536,SM
13255272,29797,SM
13255273,29534,SM
13255293,29537,SM
13255300,29535,SM
13255299,29584,SM
13255292,29532,SM
13255302,29533,SM
13255309,29530,SM
13255311,29528,SM
13255326,29526,SM
13255329,29531,SM
13255327,29523,SM
13255332,29583,SM
13255341,29529,SM
13255348,29521,SM
13255353,29519,SM
13255345,29522,SM
13255354,29518,SM
13255355,29582,SM
13255358,29517,SM
13255362,29520,SM
13255359,29502,SM
13255363,29516,SM
13255364,29500,SM
13255368,30331,SM
13255383,29515,SM
13255376,30330,SM
13255385,29497,SM
13255392,29581,SM
13255395,29513,SM
13255396,29494,SM
13255401,29495,SM
13255410,29512,SM
13255412,29580,SM
13255423,29493,SM
13255434,29510,SM
13255429,29511,SM
13255432,3033,SM
13255440,29498,SM
13255444,29579,SM
13255451,29508,SM
13255453,29491,SM
13255455,29492,SM
13255471,29578,SM
13255472,29496,SM
13255483,29490,SM
13255496,29507,SM
13255497,30089,SM
13255498,29577,SM
13255499,29488,SM
13255507,29539,SM
13255514,29506,SM
13255519,29501,SM
13255525,30088,SM
13255528,29489,SM
13255536,29486,SM
13255541,29574,SM
13255537,29485,SM
13255540,29576,SM
13255539,29505,SM
13255547,29480,SM
13255553,29477,SM
13255552,29484,SM
13255555,29571,SM
13255562,29479,SM
13255570,29504,SM
13255575,29568,SM
13255580,29478,SM
13255581,29476,SM
13255586,29473,SM
13255590,29475,SM
13255589,29472,SM
13255597,29503,SM
13255607,29471,SM
13255611,29567,SM
13255616,29474,SM
13255630,29467,SM
13255626,29468,SM
13255636,29465,SM
13255637,29463,SM
13255641,30086,SM
13255639,29562,SM
13255645,29466,SM
13255655,29464,SM
13255658,30084,SM
13255661,29461,SM
13255660,29558,SM
13255657,30329,SM
13255669,29434,SM
13255662,29460,SM
13255682,2946,SM
13255681,29462,SM
13255686,29432,SM
13255693,30083,SM
13255700,29557,SM
13255714,29555,SM
13255713,29431,SM
13255718,30082,SM
13255721,30081,SM
13255720,29459,SM
13255748,30080,SM
13255745,29428,SM
13255747,29457,SM
13255744,29554,SM
13255749,30079,SM
13255752,29430,SM
13255755,29456,SM
13255765,30078,SM
13255762,29427,SM
13255768,29455,SM
13255770,30077,SM
13255773,30076,SM
13255775,29553,SM
13255793,29447,SM
13255802,29416,SM
13255805,29413,SM
13255811,29426,SM
13255808,29425,SM
13255822,29410,SM
13255825,29423,SM
13255826,29422,SM
13255830,29412,SM
13255836,29409,SM
13255841,29414,SM
13255851,29421,SM
13255858,29408,SM
13255868,29419,SM
13255889,29405,SM
13255887,29407,SM
13255902,29418,SM
13255905,29402,SM
13255912,29417,SM
13255936,29406,SM
13255931,29401,SM
13255930,29404,SM
13255945,29400,SM
13255979,29317,SM
13255977,29319,SM
13255993,29318,SM
13255994,29469,SM
13255997,29316,SM
13256027,29313,SM
13256026,29315,SM
13256042,29311,SM
13256056,29314,SM
13256057,30328,SM
13256058,30327,SM
13256080,29310,SM
13256104,29442,SM
13256109,29441,SM
13256119,29439,SM
13256126,29308,SM
13256128,29307,SM
13256142,29305,SM
13256151,29438,SM
13256144,29306,SM
13256155,29304,SM
13256160,29303,SM
13256170,29302,SM
13256172,29437,SM
13256198,29399,SM
13256201,29301,SM
13256202,29300,SM
13256214,29436,SM
13256215,29298,SM
13256216,29312,SM
13256236,29435,SM
13256237,29296,SM
13256238,29398,SM
13256241,29294,SM
13256240,29295,SM
13256251,29292,SM
13256262,29293,SM
13256264,29397,SM
13256263,29309,SM
13256269,29290,SM
13256275,29291,SM
13256273,29289,SM
13256276,29288,SM
13256279,29285,SM
13256285,29283,SM
13256281,29281,SM
13256300,29235,SM
13256301,29280,SM
13256299,29286,SM
13256302,2928,SM
13256307,29284,SM
13256315,29216,SM
13256317,29228,SM
13256324,29278,SM
13256322,29279,SM
13256332,29215,SM
13256337,29212,SM
13256347,29210,SM
13256349,29277,SM
13256350,29276,SM
13256358,29211,SM
13256364,29209,SM
13256361,29275,SM
13256363,29274,SM
13256378,29396,SM
13256381,29272,SM
13256393,29271,SM
13256395,29202,SM
13256403,29200,SM
13256405,29269,SM
13256413,29395,SM
13256417,29201,SM
13256422,29268,SM
13256426,29203,SM
13256431,29197,SM
13256443,29267,SM
13256468,29263,SM
13256467,29195,SM
13256491,29261,SM
13256492,29262,SM
13256497,29226,SM
13256506,29224,SM
13256507,29256,SM
13256519,29194,SM
13256524,29253,SM
13256527,29191,SM
13256532,29193,SM
13256542,29252,SM
13256544,29251,SM
13256549,29190,SM
13256554,29192,SM
13256560,29250,SM
13256571,29189,SM
13256578,29198,SM
13256579,29187,SM
13256596,29188,SM
13256597,29186,SM
13256601,29185,SM
13256602,29184,SM
13256606,29167,SM
13256623,29164,SM
13256620,29182,SM
13256635,29165,SM
13256631,29161,SM
13256653,29181,SM
13256654,29163,SM
13256655,29067,SM
13256677,29394,SM
13256686,29180,SM
13256681,29393,SM
13256701,29060,SM
13256691,29064,SM
13256698,29062,SM
13256710,29059,SM
13256724,29063,SM
13256726,29057,SM
13256737,29391,SM
13256742,29392,SM
13256743,29056,SM
13256741,29055,SM
13256764,29390,SM
13256782,29389,SM
13256815,29388,SM
13256834,29387,SM
13256842,29054,SM
13256857,29386,SM
13256853,29429,SM
13256863,29159,SM
13256875,29385,SM
13256882,29157,SM
13256877,29158,SM
13256890,29050,SM
13256891,29058,SM
13256893,29384,SM
13256898,29155,SM
13256915,29154,SM
13256943,29179,SM
13256971,29178,SM
13256993,29177,SM
13256997,29382,SM
13256998,29381,SM
13257016,29380,SM
13257021,29044,SM
13257023,29242,SM
13257041,29379,SM
13257045,29043,SM
13257075,29378,SM
13257102,29377,SM
13257123,29376,SM
13257127,29042,SM
13257146,29375,SM
13257168,29374,SM
13257196,29041,SM
13257206,29372,SM
13257212,29176,SM
13257231,2904,SM
13257236,29371,SM
13257247,29037,SM
13257248,29038,SM
13257263,29174,SM
13257269,29370,SM
13257283,29040,SM
13257284,29171,SM
13257319,29170,SM
13257340,29169,SM
13257364,29168,SM
13257375,29240,SM
13257386,29035,SM
13257403,29239,SM
13257435,29238,SM
13257439,29236,SM
13257445,29033,SM
13257466,29031,SM
13257502,29034,SM
13257524,29029,SM
13257545,29039,SM
13257546,29032,SM
13257701,29021,SM
13257719,29028,SM
13257744,2902,SM
13257799,29148,SM
13257838,29146,SM
13257841,29369,SM
13257860,29368,SM
13257864,29144,SM
13257892,29367,SM
13257891,29018,SM
13257898,29143,SM
13257901,29011,SM
13257922,29366,SM
13257923,29142,SM
13257918,29008,SM
13257926,28952,SM
13257947,29141,SM
13257956,29030,SM
13257971,29139,SM
13257994,28951,SM
13257998,29138,SM
13258007,28949,SM
13258006,28950,SM
13258009,29036,SM
13258024,28947,SM
13258032,28945,SM
13258034,29137,SM
13258057,28948,SM
13258058,29136,SM
13258092,29135,SM
13258133,29134,SM
13258159,29133,SM
13258171,28944,SM
13258180,29132,SM
13258196,29131,SM
13258217,28932,SM
13258223,29130,SM
13258225,2893,SM
13258226,28930,SM
13258244,28929,SM
13258259,29129,SM
13258264,28927,SM
13258283,29128,SM
13258295,28925,SM
13258305,28923,SM
13258318,28924,SM
13258324,28931,SM
13258332,29127,SM
13258360,28921,SM
13258368,29126,SM
13258372,28918,SM
13258380,28915,SM
13258390,29125,SM
13258381,28912,SM
13258415,29124,SM
13258416,28916,SM
13258427,28910,SM
13258436,29123,SM
13258463,29122,SM
13258469,28933,SM
13258521,28942,SM
13258564,28902,SM
13258578,29120,SM
13258651,29119,SM
13258685,28900,SM
13258686,28901,SM
13258706,29118,SM
13258794,29116,SM
13258844,28906,SM
13258860,29115,SM
13258867,2889,SM
13258905,28885,SM
13258907,29114,SM
13258971,28896,SM
13258992,28869,SM
13258997,28866,SM
13259006,28868,SM
13259023,29110,SM
13259063,28861,SM
13259076,28878,SM
13259169,28880,SM
13259187,28853,SM
13259190,28876,SM
13259203,28848,SM
13259217,28851,SM
13259264,28839,SM
13259280,29365,SM
13259295,29109,SM
13259288,29364,SM
13259298,29363,SM
13259308,29108,SM
13259310,29362,SM
13259322,29361,SM
13259333,29107,SM
13259337,29360,SM
13259352,29106,SM
13259362,29359,SM
13259383,29358,SM
13259389,29104,SM
13259402,29357,SM
13259406,29102,SM
13259419,29356,SM
13259428,29355,SM
13259440,28835,SM
13259436,29101,SM
13259451,29354,SM
13259463,28890,SM
13259469,29353,SM
13259479,28844,SM
13259478,28834,SM
13259495,29352,SM
13259504,29100,SM
13259513,28833,SM
13259519,28830,SM
13259517,2883,SM
13259530,29351,SM
13259545,29350,SM
13259553,29099,SM
13259565,28836,SM
13259579,29098,SM
13259603,29096,SM
13259623,29095,SM
13259628,28825,SM
13259632,28824,SM
13259635,28827,SM
13259641,29094,SM
13259665,28817,SM
13259669,29093,SM
13259685,28822,SM
13259711,29092,SM
13259743,29090,SM
13259762,28803,SM
13259763,28804,SM
13259816,28809,SM
13259858,28766,SM
13259859,28763,SM
13259901,28760,SM
13259899,28761,SM
13259932,2900,SM
13259952,28753,SM
13259972,28751,SM
13259978,28752,SM
13259979,28813,SM
13259980,28745,SM
13260001,28733,SM
13259998,28737,SM
13259997,2874,SM
13259999,28798,SM
13260021,28747,SM
13260036,29349,SM
13260037,28795,SM
13260041,28730,SM
13260051,29348,SM
13260057,29347,SM
13260076,29346,SM
13260083,29345,SM
13260081,28792,SM
13260086,29344,SM
13260091,28810,SM
13260103,28729,SM
13260102,28727,SM
13260109,29340,SM
13260118,28726,SM
13260128,28723,SM
13260146,2879,SM
13260160,28731,SM
13260170,28871,SM
13260169,2873,SM
13260186,28722,SM
13260189,29086,SM
13260206,28721,SM
13260223,29085,SM
13260207,28789,SM
13260236,28720,SM
13260250,29339,SM
13260269,29338,SM
13260294,28717,SM
13260296,28718,SM
13260292,29337,SM
13260331,28780,SM
13260342,29336,SM
13260350,28716,SM
13260354,28724,SM
13260378,29335,SM
13260386,28719,SM
13260391,28779,SM
13260441,28714,SM
13260444,28713,SM
13260472,28711,SM
13260475,28709,SM
13260487,28702,SM
13260491,2870,SM
13260493,28699,SM
13260641,28775,SM
13260735,28691,SM
13260736,28684,SM
13260785,29082,SM
13260790,28682,SM
13260826,28681,SM
13260831,29081,SM
13260832,2868,SM
13260864,29080,SM
13260874,28992,SM
13260903,28773,SM
13260908,29079,SM
13260938,28678,SM
13260949,28679,SM
13260947,29078,SM
13260962,28686,SM
13260989,28771,SM
13261141,28665,SM
13261155,28769,SM
13261163,29334,SM
13261204,28663,SM
13261273,28661,SM
13261298,28768,SM
13261302,29076,SM
13261323,28767,SM
13261428,28662,SM
13261447,29073,SM
13261477,29333,SM
13261481,29332,SM
13261488,29072,SM
13261496,28653,SM
13261502,29331,SM
13261513,29330,SM
13261533,28517,SM
13261540,28650,SM
13261542,29329,SM
13261551,28658,SM
13261573,28515,SM
13261586,28513,SM
13261588,29328,SM
13261624,29327,SM
13261632,29071,SM
13261643,28514,SM
13261652,29326,SM
13261672,29325,SM
13261680,28648,SM
13261681,28484,SM
13261678,29070,SM
