GB_id,GB_Title,GB_ReleaseYear,RoviID,Result
72390,Flypaper,2011,18066444,Search and Link verification match Passed
72397,Harold & Kumar Go to White Castle,2004,17939986,Search and Link verification match Passed
72398,Ninja's Creed,2009,2455149,Search and Link verification match Passed
72402,Max and Mona,2004,559115034,Search and Link verification match Passed
72404,The Prisoner of Shark Island,1936,426033,Search and Link verification match Passed
72405,The Aviator,2004,1776662,Search and Link verification match Passed
72409,The Journey of Natty Gann,1985,1068396,Search and Link verification match Passed
72426,The Spirit,2008,2396980,Search and Link verification match Passed
72434,A Resurrection,2013,443118816,Search and Link verification match Passed
72443,Kentucky,1938,50752,Search and Link verification match Passed
72445,Bridge to Terabithia,2007,2173618,Search and Link verification match Passed
72456,Return to House on Haunted Hill,2007,2204679,Search and Link verification match Passed
72462,The Doctor,1991,426186,Search and Link verification match Passed
72481,Piranha II: The Spawning,1981,1065794,Search and Link verification match Passed
72492,The Smurfs,2011,982759955,Search and Link verification match Passed
72493,Confetti,2006,2133917,Search and Link verification match Passed
72498,Meet the Robinsons,2007,2173609,Search and Link verification match Passed
72505,The Da Vinci Code,2006,967263332,Search and Link verification match Passed
72513,Bruce Lee: We Miss You,1976,287391,Search and Link verification match Passed
72543,Dark Metropolis,2010,16950374,Search and Link verification match Passed
72555,Surf's Up,2007,2181322,Search and Link verification match Passed
72560,Boom Town,1940,434777,Search and Link verification match Passed
72563,Rio Bravo,1959,454847,Search and Link verification match Passed
72566,Robin and Marian,1976,425029,Search and Link verification match Passed
72611,La Cage aux Folles II,1980,1066224,Search and Link verification match Passed
72612,Made,2001,1355132,Search and Link verification match Passed
72615,Small Town Murder Songs,2010,17094125,Search and Link verification match Passed
72630,Rich and Famous,1981,1066392,Search and Link verification match Passed
72631,The Virgin Suicides,2000,1251421,Search and Link verification match Passed
72638,Eight Legged Freaks,2002,1464872,Search and Link verification match Passed
72639,Big Fat Liar,2002,1449784,Search and Link verification match Passed
72643,Infernal Affairs 2,2003,239939,Search and Link verification match Passed
72649,Everyone Else,2009,2465347,Search and Link verification match Passed
72650,Kung Fu Killer,2008,2361262,Search and Link verification match Failed
72674,The Apple Dumpling Gang Rides Again,1979,1074310,Search and Link verification match Passed
72675,The Prisoner,1955,1065739,Search and Link verification match Passed
72676,Nailbiter,2013,66422610,Search and Link verification match Passed
72678,Operation: Endgame,2010,12219749,Search and Link verification match Passed
72684,Frequency,2000,1231475,Search and Link verification match Passed
72690,The Tailor of Panama,2001,1324949,Search and Link verification match Passed
72691,Bill & Ted's Excellent Adventure,1989,1056213,Search and Link verification match Failed
72719,Captain Corelli's Mandolin,2001,1374318,Search and Link verification match Passed
72723,Valkyrie,2008,2396989,Search and Link verification match Passed
72730,Living 'til the End,2005,2278898,Search and Link verification match Passed
72731,The Three Musketeers,1993,459149,Search and Link verification match Passed
72734,Slam Dunk Ernest,1995,1095333,Search and Link verification match Passed
72735,Sharky's Machine,1981,458086,Search and Link verification match Passed
72740,Varsity Show,1937,1077378,Search and Link verification match Passed
72742,Body Armour,2007,2470917,Search and Link verification match Passed
72746,Pulse,2006,2076795,Search and Link verification match Passed
72749,The Matador,2005,1940087,Search and Link verification match Passed
72765,Creature from the Black Lake,1976,1055904,Search and Link verification match Passed
72766,Keoma,1976,50772,Search and Link verification match Passed
72769,Grown Up Movie Star,2009,9956946,Search and Link verification match Passed
72772,Summer's Moon,2009,9706041,Search and Link verification match Passed
72781,Oh My God,2012,1386952236,Search and Link verification match Passed
72787,Jakob the Liar,1999,1173989,Search and Link verification match Passed
72791,Anatomy 2,2003,1571816,Search and Link verification match Passed
72800,Satta,2003,16784506,Search and Link verification match Passed
72803,Little Odessa,1994,448818,Search and Link verification match Passed
72809,Ghost Cat,2003,17643525,Search and Link verification match Passed
72813,Stand by Me,1986,1069348,Search and Link verification match Passed
72817,Early Summer,1951,1061497,Search and Link verification match Passed
72819,Deuces Wild,2002,1431060,Search and Link verification match Passed
72832,Skirt Day,2008,18033731,Search and Link verification match Passed
72834,My Soul to Take,2010,2431089,Search and Link verification match Passed
72836,The Hangover: Part II,2011,982760353,Search and Link verification match Passed
72837,The Secret Life of Bees,2008,2391922,Search and Link verification match Passed
72839,Hello I Must Be Going,2012,22254029,Search and Link verification match Passed
72842,Eraserhead,1977,461078,Search and Link verification match Passed
72843,The Angry Red Planet,1959,424537,Search and Link verification match Passed
72845,The Proud Family Movie,2005,1860816,Search and Link verification match Passed
72847,Unseen Evil,2002,1554254,Search and Link verification match Passed
72855,Shark Tale,2004,1728600,Search and Link verification match Passed
72859,Killers from Space,1954,435462,Search and Link verification match Passed
72862,6 Bullets,2012,66973710,Search and Link verification match Passed
72884,Pecker,1998,471843,Search and Link verification match Passed
72896,Bunohan: Return to Murder,2011,21513781,Search and Link verification match Passed
72921,Still Waiting...,2009,2457388,Search and Link verification match Passed
72924,Laura,1944,465760,Search and Link verification match Passed
72931,Olympus Has Fallen,2013,677410419,Search and Link verification match Passed
72935,My Name Is Jerry,2009,9706344,Search and Link verification match Passed
72938,Spring Breakers,2013,66175139,Search and Link verification match Passed
72949,The Mutant Chronicles,2008,2463884,Search and Link verification match Passed
72951,Battle Force,2012,22178429,Search and Link verification match Passed
72955,Love Sex & Eating the Bones,2003,1714660,Search and Link verification match Passed
72959,Lightning: Fire from the Sky,2001,1347822,Search and Link verification match Passed
72964,The Shaolin Invincibles,1977,85640,Search and Link verification match Passed
72965,Underworld,2003,1580764,Search and Link verification match Passed
72984,Fighting,2009,2473798,Search and Link verification match Passed
72991,Almost Famous,2000,1269994,Search and Link verification match Passed
72998,Charulata,1964,1298343,Search and Link verification match Passed
73002,You Might as Well Live,2009,13956276,Search and Link verification match Passed
73006,Loch Ness Terror,2008,11731932,Search and Link verification match Passed
73010,Attack of the Killer Tomatoes,1978,1054022,Search and Link verification match Passed
73011,Big Bad Love,2001,1480424,Search and Link verification match Passed
73020,Live a Little Love a Little,1968,1068661,Search and Link verification match Passed
73025,A Haunted House,2013,315483221,Search and Link verification match Passed
73029,SpongeBob SquarePants: The Movie,2004,1753412,Search and Link verification match Passed
73031,The Forbidden Kingdom,2008,20487848,Search and Link verification match Passed
73039,Three Blind Mice,2003,1611546,Search and Link verification match Passed
73051,The Man with the Iron Fists,2012,18078977,Search and Link verification match Passed
73058,Journey to the Center of Time,1967,1068277,Search and Link verification match Passed
73065,My Zinc Bed,2008,2407071,Search and Link verification match Passed
73071,Invasion of the Body Snatchers,1978,435381,Search and Link verification match Passed
73073,The Odd Life of Timothy Green,2012,982760740,Search and Link verification match Passed
73079,Collision Course,1988,424576,Search and Link verification match Failed
73084,The Perils of Pauline,1947,443345,Search and Link verification match Passed
73085,The Wedding Party,1969,1075835,Search and Link verification match Passed
73086,Kull the Conqueror,1997,450799,Search and Link verification match Passed
